ENSEMBL ID,HGNC Symbol,WGCNA module color,WGCNA Module Label
ENSG00000058804,NDC1,brown,3
ENSG00000166908,PIP4K2C,magenta,16
ENSG00000059122,FLYWCH1,black,1
ENSG00000059145,UNKL,blue,2
ENSG00000059377,TBXAS1,pink,18
ENSG00000059378,PARP12,purple,19
ENSG00000059573,ALDH18A1,grey,11
ENSG00000059588,TARBP1,grey,11
ENSG00000059691,PET112,greenyellow,10
ENSG00000059728,MXD1,grey,11
ENSG00000059758,CDK17,brown,3
ENSG00000059804,SLC2A3,grey,11
ENSG00000059915,PSD,grey,11
ENSG00000060069,CTDP1,blue,2
ENSG00000060138,YBX3,purple,19
ENSG00000060140,STYK1,yellow,25
ENSG00000060237,WNK1,blue,2
ENSG00000060339,CCAR1,grey,11
ENSG00000060491,OGFR,grey,11
ENSG00000060558,GNA15,grey,11
ENSG00000060642,PIGV,grey,11
ENSG00000060656,PTPRU,black,1
ENSG00000060688,SNRNP40,blue,2
ENSG00000060709,RIMBP2,yellow,25
ENSG00000060718,COL11A1,red,20
ENSG00000060749,QSER1,grey,11
ENSG00000060762,MPC1,blue,2
ENSG00000060971,ACAA1,turquoise,24
ENSG00000060982,BCAT1,grey,11
ENSG00000061273,HDAC7,tan,23
ENSG00000272343,,grey,11
ENSG00000061656,SPAG4,grey,11
ENSG00000061676,NCKAP1,brown,3
ENSG00000061794,MRPS35,brown,3
ENSG00000061918,GUCY1B3,brown,3
ENSG00000061936,SFSWAP,turquoise,24
ENSG00000061938,TNK2,turquoise,24
ENSG00000061987,MON2,blue,2
ENSG00000062038,CDH3,red,20
ENSG00000062096,ARSF,lightgreen,14
ENSG00000062194,GPBP1,blue,2
ENSG00000062282,DGAT2,grey,11
ENSG00000062370,ZNF112,grey,11
ENSG00000062485,CS,cyan,4
ENSG00000062524,LTK,grey,11
ENSG00000055609,KMT2C,tan,23
ENSG00000062650,WAPAL,grey,11
ENSG00000062716,VMP1,grey,11
ENSG00000062725,APPBP2,brown,3
ENSG00000062822,POLD1,purple,19
ENSG00000063046,EIF4B,darkgreen,5
ENSG00000063176,SPHK2,grey,11
ENSG00000063177,RPL18,royalblue,21
ENSG00000063241,ISOC2,grey,11
ENSG00000063244,U2AF2,grey,11
ENSG00000063245,EPN1,turquoise,24
ENSG00000063322,MED29,grey,11
ENSG00000063438,AHRR,salmon,22
ENSG00000063587,ZNF275,blue,2
ENSG00000063601,MTMR1,grey,11
ENSG00000063660,GPC1,salmon,22
ENSG00000063761,ADCK1,grey,11
ENSG00000063854,HAGH,greenyellow,10
ENSG00000063978,RNF4,grey60,12
ENSG00000064012,CASP8,grey,11
ENSG00000064042,LIMCH1,blue,2
ENSG00000064102,ASUN,blue,2
ENSG00000064115,TM7SF3,brown,3
ENSG00000064199,SPA17,grey,11
ENSG00000064201,TSPAN32,grey,11
ENSG00000064225,ST3GAL6,grey,11
ENSG00000064270,ATP2C2,turquoise,24
ENSG00000064300,NGFR,blue,2
ENSG00000064309,CDON,grey,11
ENSG00000064313,TAF2,grey,11
ENSG00000064393,HIPK2,blue,2
ENSG00000064419,TNPO3,grey,11
ENSG00000064490,RFXANK,green,9
ENSG00000064545,TMEM161A,grey,11
ENSG00000064547,LPAR2,grey,11
ENSG00000064601,CTSA,grey,11
ENSG00000064607,SUGP2,grey,11
ENSG00000064651,SLC12A2,blue,2
ENSG00000064652,SNX24,grey,11
ENSG00000064655,EYA2,green,9
ENSG00000064666,CNN2,purple,19
ENSG00000064687,ABCA7,turquoise,24
ENSG00000064692,SNCAIP,red,20
ENSG00000064703,DDX20,yellow,25
ENSG00000064763,FAR2,brown,3
ENSG00000064787,BCAS1,blue,2
ENSG00000064932,SBNO2,purple,19
ENSG00000064933,PMS1,black,1
ENSG00000064961,HMG20B,lightyellow,15
ENSG00000068366,ACSL4,yellow,25
ENSG00000070087,PFN2,brown,3
ENSG00000065000,AP3D1,grey,11
ENSG00000065029,ZNF76,grey,11
ENSG00000065054,SLC9A3R2,darkred,7
ENSG00000065057,NTHL1,greenyellow,10
ENSG00000065060,UHRF1BP1,grey,11
ENSG00000065135,GNAI3,purple,19
ENSG00000065150,IPO5,brown,3
ENSG00000065154,OAT,brown,3
ENSG00000065183,WDR3,brown,3
ENSG00000065243,PKN2,purple,19
ENSG00000065268,WDR18,grey,11
ENSG00000065308,TRAM2,grey,11
ENSG00000065320,NTN1,grey,11
ENSG00000065325,GLP2R,lightcyan,13
ENSG00000065357,DGKA,grey,11
ENSG00000065361,ERBB3,blue,2
ENSG00000065413,ANKRD44,blue,2
ENSG00000065427,KARS,darkgreen,5
ENSG00000065457,ADAT1,grey,11
ENSG00000065485,PDIA5,turquoise,24
ENSG00000065491,TBC1D22B,yellow,25
ENSG00000065518,NDUFB4,grey,11
ENSG00000065526,SPEN,turquoise,24
ENSG00000065534,MYLK,blue,2
ENSG00000065548,ZC3H15,grey,11
ENSG00000106299,WASL,magenta,16
ENSG00000065600,TMEM206,blue,2
ENSG00000065609,SNAP91,brown,3
ENSG00000065613,SLK,grey,11
ENSG00000065615,CYB5R4,grey,11
ENSG00000065621,GSTO2,grey,11
ENSG00000065665,SEC61A2,midnightblue,17
ENSG00000065675,PRKCQ,blue,2
ENSG00000065717,TLE2,grey,11
ENSG00000065802,ASB1,grey,11
ENSG00000065809,FAM107B,blue,2
ENSG00000065833,ME1,salmon,22
ENSG00000065882,TBC1D1,grey,11
ENSG00000065883,CDK13,grey,11
ENSG00000065911,MTHFD2,purple,19
ENSG00000065923,SLC9A7,brown,3
ENSG00000065970,FOXJ2,salmon,22
ENSG00000065978,YBX1,grey,11
ENSG00000065989,PDE4A,cyan,4
ENSG00000066027,PPP2R5A,grey,11
ENSG00000066032,CTNNA2,grey,11
ENSG00000066044,ELAVL1,turquoise,24
ENSG00000066056,TIE1,pink,18
ENSG00000066084,DIP2B,blue,2
ENSG00000066117,SMARCD1,salmon,22
ENSG00000115966,ATF2,grey,11
ENSG00000066136,NFYC,grey,11
ENSG00000066185,ZMYND12,lightgreen,14
ENSG00000066230,SLC9A3,grey,11
ENSG00000133110,POSTN,grey,11
ENSG00000066279,ASPM,grey,11
ENSG00000066294,CD84,pink,18
ENSG00000066322,ELOVL1,blue,2
ENSG00000066336,SPI1,grey,11
ENSG00000066379,ZNRD1,grey,11
ENSG00000066382,MPPED2,yellow,25
ENSG00000066405,CLDN18,grey,11
ENSG00000066422,ZBTB11,grey,11
ENSG00000066427,ATXN3,cyan,4
ENSG00000066455,GOLGA5,blue,2
ENSG00000066468,FGFR2,blue,2
ENSG00000066557,LRRC40,brown,3
ENSG00000066583,ISOC1,grey,11
ENSG00000066629,EML1,grey,11
ENSG00000066651,TRMT11,black,1
ENSG00000066697,MSANTD3,grey,11
ENSG00000066735,KIF26A,red,20
ENSG00000066739,ATG2B,greenyellow,10
ENSG00000066777,ARFGEF1,brown,3
ENSG00000066827,ZFAT,lightcyan,13
ENSG00000066855,MTFR1,blue,2
ENSG00000066923,STAG3,grey,11
ENSG00000066926,FECH,grey,11
ENSG00000066933,MYO9A,brown,3
ENSG00000067048,DDX3Y,darkturquoise,8
ENSG00000067057,PFKP,greenyellow,10
ENSG00000067064,IDI1,grey,11
ENSG00000067066,SP100,purple,19
ENSG00000067082,KLF6,grey,11
ENSG00000067113,PPAP2A,blue,2
ENSG00000067141,NEO1,blue,2
ENSG00000067167,TRAM1,grey,11
ENSG00000067177,PHKA1,green,9
ENSG00000067182,TNFRSF1A,purple,19
ENSG00000067191,CACNB1,midnightblue,17
ENSG00000067208,EVI5,blue,2
ENSG00000067221,STOML1,brown,3
ENSG00000067225,PKM,greenyellow,10
ENSG00000067248,DHX29,grey,11
ENSG00000067334,DNTTIP2,turquoise,24
ENSG00000067365,METTL22,turquoise,24
ENSG00000067369,TP53BP1,brown,3
ENSG00000067445,TRO,brown,3
ENSG00000067533,RRP15,grey,11
ENSG00000067560,RHOA,blue,2
ENSG00000067596,DHX8,black,1
ENSG00000067601,PMS2P4,grey,11
ENSG00000067606,PRKCZ,grey,11
ENSG00000067646,ZFY,grey,11
ENSG00000067704,IARS2,grey,11
ENSG00000067715,SYT1,magenta,16
ENSG00000067798,NAV3,yellow,25
ENSG00000067829,IDH3G,greenyellow,10
ENSG00000067836,ROGDI,brown,3
ENSG00000067840,PDZD4,yellow,25
ENSG00000067842,ATP2B3,greenyellow,10
ENSG00000067900,ROCK1,purple,19
ENSG00000067955,CBFB,lightyellow,15
ENSG00000067992,PDK3,magenta,16
ENSG00000068001,HYAL2,grey,11
ENSG00000068024,HDAC4,grey,11
ENSG00000068028,RASSF1,grey,11
ENSG00000068078,FGFR3,green,9
ENSG00000068079,IFI35,purple,19
ENSG00000068097,HEATR6,darkturquoise,8
ENSG00000068120,COASY,turquoise,24
ENSG00000068137,PLEKHH3,grey,11
ENSG00000068305,MEF2A,yellow,25
ENSG00000068308,OTUD5,brown,3
ENSG00000068323,TFE3,turquoise,24
ENSG00000068354,TBC1D25,midnightblue,17
ENSG00000149503,INCENP,grey,11
ENSG00000068383,INPP5A,grey,11
ENSG00000068394,GPKOW,black,1
ENSG00000068400,GRIPAP1,cyan,4
ENSG00000164292,RHOBTB3,green,9
ENSG00000068489,PRR11,grey,11
ENSG00000068615,REEP1,brown,3
ENSG00000068650,ATP11A,blue,2
ENSG00000068654,POLR1A,grey,11
ENSG00000068697,LAPTM4A,green,9
ENSG00000068724,TTC7A,blue,2
ENSG00000068745,IP6K2,brown,3
ENSG00000068784,SRBD1,grey,11
ENSG00000068793,CYFIP1,pink,18
ENSG00000068796,KIF2A,grey,11
ENSG00000068831,RASGRP2,grey,11
ENSG00000068878,PSME4,blue,2
ENSG00000068903,SIRT2,blue,2
ENSG00000068971,PPP2R5B,brown,3
ENSG00000068976,PYGM,green,9
ENSG00000069020,MAST4,grey,11
ENSG00000069122,GPR116,pink,18
ENSG00000069188,SDK2,salmon,22
ENSG00000069248,NUP133,darkgreen,5
ENSG00000069275,NUCKS1,grey,11
ENSG00000069329,VPS35,brown,3
ENSG00000172292,CERS6,brown,3
ENSG00000069399,BCL3,tan,23
ENSG00000069424,KCNAB2,greenyellow,10
ENSG00000069431,ABCC9,turquoise,24
ENSG00000069493,CLEC2D,grey,11
ENSG00000069509,FUNDC1,black,1
ENSG00000069535,MAOB,grey,11
ENSG00000069667,RORA,grey,11
ENSG00000069702,TGFBR3,green,9
ENSG00000183570,PCBP3,grey,11
ENSG00000069849,ATP1B3,grey,11
ENSG00000069869,NEDD4,turquoise,24
ENSG00000069943,PIGB,darkred,7
ENSG00000069956,MAPK6,brown,3
ENSG00000069966,GNB5,magenta,16
ENSG00000069974,RAB27A,grey,11
ENSG00000069998,CECR5,red,20
ENSG00000070010,UFD1L,blue,2
ENSG00000070018,LRP6,blue,2
ENSG00000070047,PHRF1,turquoise,24
ENSG00000070061,IKBKAP,grey,11
ENSG00000070081,NUCB2,grey,11
ENSG00000081087,OSTM1,grey,11
ENSG00000070159,PTPN3,yellow,25
ENSG00000070182,SPTB,yellow,25
ENSG00000170085,SIMC1,turquoise,24
ENSG00000070214,SLC44A1,blue,2
ENSG00000070269,TMEM260,black,1
ENSG00000070366,SMG6,grey,11
ENSG00000070367,EXOC5,grey,11
ENSG00000070371,CLTCL1,blue,2
ENSG00000070388,FGF22,grey,11
ENSG00000070404,FSTL3,grey,11
ENSG00000070413,DGCR2,greenyellow,10
ENSG00000070423,RNF126,grey,11
ENSG00000070444,MNT,turquoise,24
ENSG00000070476,ZXDC,blue,2
ENSG00000070495,JMJD6,grey,11
ENSG00000070501,POLB,grey,11
ENSG00000070526,ST6GALNAC1,grey,11
ENSG00000070610,GBA2,brown,3
ENSG00000070614,NDST1,salmon,22
ENSG00000070669,ASNS,midnightblue,17
ENSG00000070718,AP3M2,brown,3
ENSG00000070729,CNGB1,lightcyan,13
ENSG00000070731,ST6GALNAC2,grey,11
ENSG00000070756,PABPC1,pink,18
ENSG00000070759,TESK2,blue,2
ENSG00000070761,C16orf80,brown,3
ENSG00000070770,CSNK2A2,midnightblue,17
ENSG00000070778,PTPN21,tan,23
ENSG00000070785,EIF2B3,brown,3
ENSG00000070808,CAMK2A,yellow,25
ENSG00000070814,TCOF1,grey,11
ENSG00000070831,CDC42,grey60,12
ENSG00000070882,OSBPL3,midnightblue,17
ENSG00000070886,EPHA8,grey,11
ENSG00000070950,RAD18,grey,11
ENSG00000070961,ATP2B1,magenta,16
ENSG00000071051,NCK2,grey,11
ENSG00000071054,MAP4K4,blue,2
ENSG00000071073,MGAT4A,grey,11
ENSG00000071082,RPL31,grey,11
ENSG00000071127,WDR1,grey,11
ENSG00000071189,SNX13,brown,3
ENSG00000071205,ARHGAP10,red,20
ENSG00000071242,RPS6KA2,blue,2
ENSG00000071243,ING3,grey,11
ENSG00000071246,VASH1,salmon,22
ENSG00000071462,WBSCR22,grey,11
ENSG00000071537,SEL1L,brown,3
ENSG00000071539,TRIP13,grey,11
ENSG00000071553,ATP6AP1,brown,3
ENSG00000071564,TCF3,grey,11
ENSG00000071575,TRIB2,yellow,25
ENSG00000071626,DAZAP1,blue,2
ENSG00000071655,MBD3,grey,11
ENSG00000071794,HLTF,grey,11
ENSG00000071859,FAM50A,grey,11
ENSG00000071889,FAM3A,blue,2
ENSG00000071894,CPSF1,black,1
ENSG00000071909,MYO3B,turquoise,24
ENSG00000071967,CYBRD1,green,9
ENSG00000071991,CDH19,blue,2
ENSG00000071994,PDCD2,grey60,12
ENSG00000072041,SLC6A15,brown,3
ENSG00000072042,RDH11,grey,11
ENSG00000072062,PRKACA,cyan,4
ENSG00000072071,LPHN1,midnightblue,17
ENSG00000072080,SPP2,turquoise,24
ENSG00000072110,ACTN1,turquoise,24
ENSG00000072121,ZFYVE26,blue,2
ENSG00000072133,RPS6KA6,yellow,25
ENSG00000072134,EPN2,salmon,22
ENSG00000072135,PTPN18,grey,11
ENSG00000072163,LIMS2,red,20
ENSG00000072182,ASIC4,red,20
ENSG00000072195,SPEG,salmon,22
ENSG00000072210,ALDH3A2,grey,11
ENSG00000072274,TFRC,red,20
ENSG00000072310,SREBF1,blue,2
ENSG00000072315,TRPC5,magenta,16
ENSG00000072364,AFF4,grey,11
ENSG00000072401,UBE2D1,red,20
ENSG00000072415,MPP5,blue,2
ENSG00000072422,RHOBTB1,grey,11
ENSG00000072501,SMC1A,turquoise,24
ENSG00000072506,HSD17B10,grey,11
ENSG00000072518,MARK2,midnightblue,17
ENSG00000072609,CHFR,grey,11
ENSG00000072657,TRHDE,yellow,25
ENSG00000072682,P4HA2,grey,11
ENSG00000072694,FCGR2B,pink,18
ENSG00000072736,NFATC3,blue,2
ENSG00000072756,TRNT1,brown,3
ENSG00000072778,ACADVL,green,9
ENSG00000072786,STK10,grey,11
ENSG00000072803,FBXW11,brown,3
ENSG00000072818,ACAP1,tan,23
ENSG00000072832,CRMP1,yellow,25
ENSG00000072840,EVC,grey,11
ENSG00000072849,DERL2,grey,11
ENSG00000072858,SIDT1,grey,11
ENSG00000072864,NDE1,blue,2
ENSG00000072952,MRVI1,green,9
ENSG00000168710,AHCYL1,green,9
ENSG00000072958,AP1M1,cyan,4
ENSG00000073009,IKBKG,darkturquoise,8
ENSG00000073050,XRCC1,grey,11
ENSG00000073060,SCARB1,blue,2
ENSG00000073111,MCM2,grey,11
ENSG00000073146,MOV10L1,turquoise,24
ENSG00000073150,PANX2,cyan,4
ENSG00000073169,,grey,11
ENSG00000073331,ALPK1,purple,19
ENSG00000073350,LLGL2,blue,2
ENSG00000073417,PDE8A,blue,2
ENSG00000073464,CLCN4,brown,3
ENSG00000073536,NLE1,yellow,25
ENSG00000073578,SDHA,greenyellow,10
ENSG00000073584,SMARCE1,grey,11
ENSG00000073605,GSDMB,turquoise,24
ENSG00000073614,KDM5A,grey,11
ENSG00000073670,ADAM11,brown,3
ENSG00000061337,LZTS1,cyan,4
ENSG00000068438,FTSJ1,brown,3
ENSG00000073737,DHRS9,pink,18
ENSG00000073756,PTGS2,red,20
ENSG00000073792,IGF2BP2,purple,19
ENSG00000073803,MAP3K13,grey,11
ENSG00000073849,ST6GAL1,pink,18
ENSG00000073905,VDAC1P1,brown,3
ENSG00000073910,FRY,brown,3
ENSG00000073921,PICALM,blue,2
ENSG00000073969,NSF,magenta,16
ENSG00000074047,GLI2,grey,11
ENSG00000074054,CLASP1,cyan,4
ENSG00000074071,MRPS34,brown,3
ENSG00000074181,NOTCH3,grey,11
ENSG00000074201,CLNS1A,lightgreen,14
ENSG00000074211,PPP2R2C,midnightblue,17
ENSG00000074219,TEAD2,grey,11
ENSG00000074266,EED,grey,11
ENSG00000074276,CDHR2,turquoise,24
ENSG00000074317,SNCB,greenyellow,10
ENSG00000074319,TSG101,grey,11
ENSG00000074356,C17orf85,turquoise,24
ENSG00000074370,ATP2A3,grey,11
ENSG00000074410,CA12,green,9
ENSG00000074416,MGLL,red,20
ENSG00000076356,PLXNA2,yellow,25
ENSG00000074582,BCS1L,grey,11
ENSG00000074590,NUAK1,brown,3
ENSG00000074603,DPP8,greenyellow,10
ENSG00000074621,SLC24A1,grey,11
ENSG00000074657,ZNF532,tan,23
ENSG00000074660,SCARF1,pink,18
ENSG00000074695,LMAN1,blue,2
ENSG00000074696,PTPLAD1,brown,3
ENSG00000074706,IPCEF1,magenta,16
ENSG00000074755,ZZEF1,grey,11
ENSG00000074800,ENO1,royalblue,21
ENSG00000074803,SLC12A1,grey,11
ENSG00000074842,C19orf10,grey,11
ENSG00000074855,ANO8,grey,11
ENSG00000074935,TUBE1,grey,11
ENSG00000074964,ARHGEF10L,grey,11
ENSG00000075035,WSCD2,grey,11
ENSG00000075043,KCNQ2,yellow,25
ENSG00000075073,TACR2,midnightblue,17
ENSG00000075089,ACTR6,brown,3
ENSG00000075131,TIPIN,blue,2
ENSG00000075142,SRI,green,9
ENSG00000075151,EIF4G3,magenta,16
ENSG00000075188,NUP37,grey,11
ENSG00000075213,SEMA3A,grey,11
ENSG00000075223,SEMA3C,grey,11
ENSG00000075234,TTC38,lightyellow,15
ENSG00000075239,ACAT1,grey,11
ENSG00000075240,GRAMD4,yellow,25
ENSG00000075275,CELSR1,red,20
ENSG00000075290,WNT8B,grey,11
ENSG00000075292,ZNF638,tan,23
ENSG00000075303,SLC25A40,greenyellow,10
ENSG00000075336,TIMM21,turquoise,24
ENSG00000075340,ADD2,magenta,16
ENSG00000075391,RASAL2,brown,3
ENSG00000075399,VPS9D1,turquoise,24
ENSG00000075407,ZNF37A,turquoise,24
ENSG00000075413,MARK3,grey,11
ENSG00000075415,SLC25A3,brown,3
ENSG00000075420,FNDC3B,purple,19
ENSG00000075426,FOSL2,grey,11
ENSG00000075429,CACNG5,grey,11
ENSG00000075461,CACNG4,salmon,22
ENSG00000075539,FRYL,blue,2
ENSG00000075568,TMEM131,grey,11
ENSG00000075618,FSCN1,yellow,25
ENSG00000075624,ACTB,turquoise,24
ENSG00000075651,PLD1,blue,2
ENSG00000075702,WDR62,tan,23
ENSG00000075711,DLG1,blue,2
ENSG00000075785,RAB7A,turquoise,24
ENSG00000075790,BCAP29,brown,3
ENSG00000075826,SEC31B,grey,11
ENSG00000075856,SART3,grey,11
ENSG00000075884,ARHGAP15,pink,18
ENSG00000075914,EXOSC7,grey,11
ENSG00000075945,KIFAP3,magenta,16
ENSG00000075975,MKRN2,grey,11
ENSG00000076003,MCM6,grey,11
ENSG00000101407,TTI1,brown,3
ENSG00000076067,RBMS2,tan,23
ENSG00000076108,BAZ2A,turquoise,24
ENSG00000076201,PTPN23,turquoise,24
ENSG00000076242,MLH1,blue,2
ENSG00000076248,UNG,green,9
ENSG00000076321,KLHL20,blue,2
ENSG00000076351,SLC46A1,blue,2
ENSG00000104490,NCALD,magenta,16
ENSG00000076513,ANKRD13A,blue,2
ENSG00000076554,TPD52,greenyellow,10
ENSG00000076555,ACACB,lightgreen,14
ENSG00000076604,TRAF4,lightyellow,15
ENSG00000076641,PAG1,purple,19
ENSG00000076650,GPATCH1,black,1
ENSG00000076662,ICAM3,grey,11
ENSG00000076685,NT5C2,tan,23
ENSG00000076706,MCAM,blue,2
ENSG00000076716,GPC4,grey,11
ENSG00000076770,MBNL3,green,9
ENSG00000076826,CAMSAP3,turquoise,24
ENSG00000076864,RAP1GAP,grey,11
ENSG00000076924,XAB2,black,1
ENSG00000076928,ARHGEF1,turquoise,24
ENSG00000076944,STXBP2,purple,19
ENSG00000076984,MAP2K7,darkred,7
ENSG00000077044,DGKD,grey,11
ENSG00000077063,CTTNBP2,turquoise,24
ENSG00000077080,ACTL6B,greenyellow,10
ENSG00000108395,TRIM37,greenyellow,10
ENSG00000077097,TOP2B,grey,11
ENSG00000077147,TM9SF3,grey,11
ENSG00000077150,NFKB2,purple,19
ENSG00000077152,UBE2T,brown,3
ENSG00000077157,PPP1R12B,grey,11
ENSG00000077232,DNAJC10,grey,11
ENSG00000077235,GTF3C1,grey,11
ENSG00000077238,IL4R,purple,19
ENSG00000077254,USP33,brown,3
ENSG00000077264,PAK3,brown,3
ENSG00000077279,DCX,yellow,25
ENSG00000077312,SNRPA,blue,2
ENSG00000077327,SPAG6,grey,11
ENSG00000077380,DYNC1I2,blue,2
ENSG00000077420,APBB1IP,pink,18
ENSG00000077454,LRCH4,tan,23
ENSG00000077458,FAM76B,grey,11
ENSG00000077463,SIRT6,grey,11
ENSG00000077514,POLD3,grey,11
ENSG00000077522,ACTN2,turquoise,24
ENSG00000077549,CAPZB,yellow,25
ENSG00000077585,GPR137B,green,9
ENSG00000077616,NAALAD2,grey,11
ENSG00000077684,PHF17,grey,11
ENSG00000077713,SLC25A43,green,9
ENSG00000077721,UBE2A,red,20
ENSG00000077782,FGFR1,grey,11
ENSG00000077809,GTF2I,grey,11
ENSG00000077942,FBLN1,grey,11
ENSG00000077943,ITGA8,grey,11
ENSG00000078018,MAP2,yellow,25
ENSG00000078043,PIAS2,grey,11
ENSG00000078053,AMPH,cyan,4
ENSG00000078061,ARAF,grey,11
ENSG00000078070,MCCC1,grey,11
ENSG00000078098,FAP,grey,11
ENSG00000078114,NEBL,green,9
ENSG00000078124,ACER3,blue,2
ENSG00000078140,UBE2K,magenta,16
ENSG00000078142,PIK3C3,brown,3
ENSG00000078177,N4BP2,grey,11
ENSG00000078237,C12orf5,yellow,25
ENSG00000078246,TULP3,green,9
ENSG00000078269,SYNJ2,blue,2
ENSG00000078295,ADCY2,yellow,25
ENSG00000078304,PPP2R5C,yellow,25
ENSG00000078319,PMS2P1,blue,2
ENSG00000078328,RBFOX1,greenyellow,10
ENSG00000110851,PRDM4,brown,3
ENSG00000078401,EDN1,purple,19
ENSG00000078403,MLLT10,grey,11
ENSG00000078487,ZCWPW1,blue,2
ENSG00000078549,ADCYAP1R1,green,9
ENSG00000078596,ITM2A,grey,11
ENSG00000078618,NRD1,magenta,16
ENSG00000078668,VDAC3,magenta,16
ENSG00000078674,PCM1,grey,11
ENSG00000112473,SLC39A7,grey60,12
ENSG00000078699,CBFA2T2,turquoise,24
ENSG00000078725,DBC1,yellow,25
ENSG00000078747,ITCH,blue,2
ENSG00000078795,PKD2L2,turquoise,24
ENSG00000078808,SDF4,grey,11
ENSG00000078814,MYH7B,blue,2
ENSG00000078900,TP73,blue,2
ENSG00000078902,TOLLIP,magenta,16
ENSG00000078967,UBE2D4,grey,11
ENSG00000079101,CLUL1,grey,11
ENSG00000079102,RUNX1T1,yellow,25
ENSG00000079134,THOC1,tan,23
ENSG00000079150,FKBP7,grey,11
ENSG00000079156,OSBPL6,grey,11
ENSG00000079215,SLC1A3,green,9
ENSG00000079246,XRCC5,brown,3
ENSG00000079263,SP140,grey,11
ENSG00000079277,MKNK1,grey,11
ENSG00000079308,TNS1,blue,2
ENSG00000079313,REXO1,turquoise,24
ENSG00000079332,SAR1A,grey,11
ENSG00000079335,CDC14A,green,9
ENSG00000079337,RAPGEF3,blue,2
ENSG00000079387,SENP1,grey,11
ENSG00000079432,CIC,turquoise,24
ENSG00000079459,FDFT1,blue,2
ENSG00000079462,PAFAH1B3,grey,11
ENSG00000115520,COQ10B,brown,3
ENSG00000079616,KIF22,darkgreen,5
ENSG00000079691,LRRC16A,green,9
ENSG00000079739,PGM1,green,9
ENSG00000079785,DDX1,greenyellow,10
ENSG00000079805,DNM2,blue,2
ENSG00000079819,EPB41L2,red,20
ENSG00000079841,RIMS1,yellow,25
ENSG00000079931,MOXD1,blue,2
ENSG00000079950,STX7,brown,3
ENSG00000079999,KEAP1,grey,11
ENSG00000080031,PTPRH,blue,2
ENSG00000080166,DCT,darkgrey,6
ENSG00000080189,SLC35C2,grey,11
ENSG00000080200,CRYBG3,blue,2
ENSG00000080224,EPHA6,yellow,25
ENSG00000080298,RFX3,yellow,25
ENSG00000080345,RIF1,grey,11
ENSG00000080371,RAB21,blue,2
ENSG00000080493,SLC4A4,green,9
ENSG00000080503,SMARCA2,yellow,25
ENSG00000080546,SESN1,grey,11
ENSG00000080561,MID2,black,1
ENSG00000080573,COL5A3,grey,11
ENSG00000080603,SRCAP,turquoise,24
ENSG00000080608,KIAA0020,lightcyan,13
ENSG00000080644,CHRNA3,red,20
ENSG00000080709,KCNN2,grey,11
ENSG00000080802,CNOT4,turquoise,24
ENSG00000080815,PSEN1,blue,2
ENSG00000080819,CPOX,blue,2
ENSG00000080822,CLDND1,blue,2
ENSG00000080823,MOK,turquoise,24
ENSG00000080824,HSP90AA1,grey,11
ENSG00000080839,RBL1,tan,23
ENSG00000080845,DLGAP4,turquoise,24
ENSG00000080854,IGSF9B,turquoise,24
ENSG00000080947,CROCCP3,turquoise,24
ENSG00000081014,AP4E1,grey,11
ENSG00000081019,RSBN1,grey,11
ENSG00000081026,MAGI3,black,1
ENSG00000081052,COL4A4,pink,18
ENSG00000081059,TCF7,tan,23
ENSG00000116199,FAM20B,brown,3
ENSG00000081138,CDH7,grey,11
ENSG00000081148,IMPG2,grey,11
ENSG00000081154,PCNP,black,1
ENSG00000081177,EXD2,grey,11
ENSG00000081181,ARG2,grey,11
ENSG00000081189,MEF2C,yellow,25
ENSG00000081237,PTPRC,pink,18
ENSG00000081248,CACNA1S,yellow,25
ENSG00000081277,PKP1,black,1
ENSG00000081320,STK17B,green,9
ENSG00000081377,CDC14B,blue,2
ENSG00000081386,ZNF510,grey,11
ENSG00000081479,LRP2,blue,2
ENSG00000081721,DUSP12,grey,11
ENSG00000081760,AACS,grey,11
ENSG00000081791,KIAA0141,grey,11
ENSG00000081803,CADPS2,grey,11
ENSG00000081818,PCDHB4,grey,11
ENSG00000081870,HSPB11,grey,11
ENSG00000081913,PHLPP1,blue,2
ENSG00000081923,ATP8B1,turquoise,24
ENSG00000081985,IL12RB2,grey,11
ENSG00000082014,SMARCD3,grey,11
ENSG00000082068,WDR70,grey,11
ENSG00000082074,FYB,pink,18
ENSG00000082126,MPP4,grey,11
ENSG00000082146,STRADB,grey,11
ENSG00000082153,BZW1,grey60,12
ENSG00000082175,PGR,grey,11
ENSG00000082196,C1QTNF3,blue,2
ENSG00000082212,ME2,salmon,22
ENSG00000082213,C5orf22,magenta,16
ENSG00000082258,CCNT2,grey,11
ENSG00000082269,FAM135A,grey60,12
ENSG00000082293,COL19A1,yellow,25
ENSG00000082397,EPB41L3,greenyellow,10
ENSG00000082438,COBLL1,grey,11
ENSG00000082458,DLG3,brown,3
ENSG00000082482,KCNK2,grey,11
ENSG00000127445,PIN1,brown,3
ENSG00000082512,TRAF5,salmon,22
ENSG00000082515,MRPL22,darkred,7
ENSG00000082516,GEMIN5,darkturquoise,8
ENSG00000082556,OPRK1,grey,11
ENSG00000082641,NFE2L1,grey,11
ENSG00000082684,SEMA5B,yellow,25
ENSG00000082701,GSK3B,magenta,16
ENSG00000082781,ITGB5,green,9
